epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.6680877208709717,0.6477455794811249,0.4577179402112961,0.9314314126968384
1,0.3474290519952774,0.8563299775123596,0.4785509705543518,0.8361841142177582
2,0.20825058221817017,0.9259337782859802,0.3922269493341446,0.8753081262111664
3,0.18044589459896088,0.9330199956893921,0.3205869793891907,0.9314408004283905
4,0.157669298350811,0.944425642490387,0.35533715784549713,0.9344825148582458
5,0.10218526050448418,0.9624130427837372,0.43314599990844727,0.897329181432724
6,0.0859481431543827,0.9686816334724426,0.43723732233047485,0.9115587770938873
7,0.07569592446088791,0.9720153510570526,0.4397375285625458,0.9212491810321808
8,0.0656993705779314,0.9753623008728027,0.5351909399032593,0.9018481075763702
9,0.06297562271356583,0.9778913259506226,0.9098639786243439,0.8408044278621674
10,0.02855094615370035,0.9913449883460999,0.6439046263694763,0.9141039550304413
11,0.02821231074631214,0.9902567863464355,0.6846605539321899,0.916140079498291
12,0.025304126553237438,0.9912593066692352,0.7832054793834686,0.9197064340114594
13,0.02269912976771593,0.9912659227848053,0.7948497831821442,0.899262398481369
14,0.025555101223289967,0.9909527003765106,0.93433678150177,0.9140883684158325
15,0.008939722552895546,0.9965353012084961,0.9439964890480042,0.8936785757541656
16,0.008260255912318826,0.9968484938144684,0.9997486174106598,0.9074802398681641
17,0.008158708224073052,0.9965319633483887,0.9500508904457092,0.9069509506225586
18,0.008088442264124751,0.9961132407188416,0.8843273222446442,0.9013702571392059
19,0.009079323150217533,0.9965121448040009,0.8443759083747864,0.9222672283649445
