epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.140790581703186,0.49122217297554016,1.2971994280815125,0.46274279057979584
1,0.8940329551696777,0.6276485323905945,1.4012219309806824,0.4402676075696945
2,0.7257750928401947,0.7008076310157776,1.597658634185791,0.4886745363473892
3,0.596025824546814,0.7573945820331573,1.772724211215973,0.49054141342639923
4,0.4740387499332428,0.8134109377861023,2.0800870656967163,0.47491079568862915
5,0.29799340665340424,0.8845049738883972,2.3791178464889526,0.49897950887680054
6,0.24561510980129242,0.907489150762558,2.679779291152954,0.4869249165058136
7,0.21781618148088455,0.920916885137558,2.69558846950531,0.5014605224132538
8,0.1904732510447502,0.9285806119441986,2.886413812637329,0.4951089471578598
9,0.17022674530744553,0.937889963388443,3.158058285713196,0.48551224172115326
10,0.08959725126624107,0.9703488647937775,3.4422969818115234,0.4886764734983444
11,0.08423386141657829,0.9698505699634552,3.7310508489608765,0.4945969432592392
12,0.07733527943491936,0.9742147922515869,3.952728271484375,0.490206703543663
13,0.0762750469148159,0.9747925698757172,3.677317500114441,0.4842592030763626
14,0.06902984157204628,0.9763574004173279,3.7490880489349365,0.49313418567180634
15,0.04666885919868946,0.9850063920021057,3.636304020881653,0.5100158900022507
16,0.04545891657471657,0.9866548478603363,3.965408205986023,0.49012768268585205
17,0.03718101419508457,0.991186261177063,4.003531217575073,0.5053098946809769
18,0.03997317887842655,0.9875620305538177,3.8774006366729736,0.49526089429855347
19,0.03541802614927292,0.9892075061798096,4.152987122535706,0.49869653582572937
