epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.3920493721961975,0.4597790837287903,1.2952326536178589,0.9309161305427551
1,1.4240967631340027,0.544926106929779,1.3061211109161377,0.57815932482481
2,1.36806058883667,0.40858471393585205,1.2954365611076355,0.5035482607781887
3,1.4091861248016357,0.4894696772098541,1.3305832147598267,0.49641086906194687
4,1.41739422082901,0.37097232043743134,1.2567301988601685,0.4979317169636488
5,1.4092587232589722,0.3630511462688446,1.2851443886756897,0.5020133629441261
6,1.4169827103614807,0.3764471411705017,1.2991416454315186,0.7374084889888763
7,1.3309158682823181,0.5076789855957031,1.3063437342643738,0.5004878342151642
8,1.3428435921669006,0.47047223150730133,1.2024658918380737,0.3598586283624172
9,1.2597822546958923,0.5125216394662857,1.2070467472076416,0.6952530592679977
10,1.1846868991851807,0.5424687564373016,1.131557047367096,0.7506855428218842
11,1.068878024816513,0.6560953259468079,1.2233853340148926,0.573200598359108
12,0.921281099319458,0.7574786841869354,1.3001629114151,0.7295882999897003
13,0.9164567589759827,0.7448724806308746,1.133543848991394,0.6350580751895905
14,0.9340333938598633,0.7524215579032898,1.2328089475631714,0.6349186599254608
15,0.6352445185184479,0.8273926079273224,1.8380510210990906,0.7515937983989716
16,0.6176976561546326,0.8425288498401642,2.425683617591858,0.7846062183380127
17,0.723187118768692,0.8231994211673737,2.134459435939789,0.7135331034660339
18,0.6011688113212585,0.856758326292038,2.7120461463928223,0.8242860436439514
19,0.5362913757562637,0.8685124516487122,3.037953734397888,0.8830777406692505
