epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.5808447003364563,0.7391047179698944,0.518387109041214,0.7861049175262451
1,0.49378520250320435,0.7816259264945984,0.56212517619133,0.7627815306186676
2,0.4438468962907791,0.8099259734153748,0.4681890457868576,0.7842708230018616
3,0.3987140953540802,0.8319873809814453,0.5360848009586334,0.8010799288749695
4,0.39414557814598083,0.8329897820949554,0.6144721060991287,0.7428109049797058
5,0.26290668547153473,0.8908788561820984,0.512316882610321,0.7883545458316803
6,0.22696077823638916,0.9099740386009216,0.546528771519661,0.7879632711410522
7,0.20356833934783936,0.9206753075122833,0.46226371824741364,0.8411144912242889
8,0.18663886934518814,0.9278546571731567,0.5655893981456757,0.8016683757305145
9,0.17099711298942566,0.9351595938205719,0.6191311925649643,0.8175244927406311
10,0.08309133350849152,0.9711138904094696,0.6541066765785217,0.8264029622077942
11,0.07281028665602207,0.9738253951072693,0.8066551983356476,0.816644936800003
12,0.06852677278220654,0.9759237170219421,0.6437679529190063,0.8309974372386932
13,0.061932992190122604,0.9802588224411011,0.8811475336551666,0.8043943345546722
14,0.053406115621328354,0.9809336960315704,0.8905426859855652,0.7871527969837189
15,0.017117030452936888,0.9948182106018066,0.8994433581829071,0.8338643610477448
16,0.01648601097986102,0.99461430311203,0.9873502254486084,0.8122037053108215
17,0.013491263380274177,0.9954939782619476,1.058471292257309,0.8201678693294525
18,0.019064240623265505,0.993667870759964,0.9321142435073853,0.819897323846817
19,0.013157955138012767,0.9958333075046539,1.036953091621399,0.8126539587974548
