epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.3038133531808853,0.9165655374526978,0.2657207250595093,0.9327071309089661
1,0.25494372844696045,0.9201391339302063,0.3081374615430832,0.9286395311355591
2,0.2262801229953766,0.9225124418735504,0.3081725686788559,0.9350219666957855
3,0.1851183846592903,0.9358456134796143,0.36346857249736786,0.8924239575862885
4,0.16131588071584702,0.9420469999313354,0.3776000142097473,0.9222383797168732
5,0.10856348276138306,0.9606368839740753,0.43483205139636993,0.9171480238437653
6,0.09989002719521523,0.9641888439655304,0.5380029529333115,0.890633761882782
7,0.09246254712343216,0.9672500491142273,0.41915756464004517,0.8970310091972351
8,0.08529603853821754,0.9692921936511993,0.501507043838501,0.8873367011547089
9,0.07588367164134979,0.9725261032581329,0.4828970581293106,0.9036601483821869
10,0.04784301295876503,0.9838120341300964,0.6616714298725128,0.8654434978961945
11,0.046424008905887604,0.9840739369392395,0.6567217409610748,0.8886560797691345
12,0.04851928725838661,0.9845823347568512,0.7659498155117035,0.8908593952655792
13,0.04568166844546795,0.9838177263736725,0.6414264440536499,0.9000992476940155
14,0.04048813506960869,0.9857695400714874,0.6557819545269012,0.8937214910984039
15,0.026827671565115452,0.991118848323822,0.8016929924488068,0.8730509579181671
16,0.025136533193290234,0.9922231137752533,0.7021364867687225,0.8952594995498657
17,0.024803281761705875,0.9909501671791077,0.7194645702838898,0.8967491984367371
18,0.023111876100301743,0.9929859936237335,0.818596363067627,0.8834939897060394
19,0.019462252035737038,0.9946901500225067,0.7252900898456573,0.9023696482181549
