epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.5502430349588394,0.6836026012897491,0.5052437335252762,0.6306910663843155
1,0.40276870876550674,0.7890161871910095,0.27878014743328094,0.9293937385082245
2,0.20505250990390778,0.9190152883529663,0.2682416960597038,0.9299089908599854
3,0.3060966581106186,0.8457591235637665,0.48034363985061646,0.9416401982307434
4,0.3962251506745815,0.7722461521625519,0.5142895728349686,0.9370573461055756
5,0.37275029718875885,0.78142249584198,0.47231344878673553,0.9299167990684509
6,0.3676405977457762,0.7805946469306946,0.7056926488876343,0.436344675719738
7,0.36488458700478077,0.7818541824817657,0.5739132463932037,0.904939740896225
8,0.2663687616586685,0.8535862863063812,0.38081248849630356,0.9278775453567505
9,0.10702408291399479,0.9622344672679901,0.40207046270370483,0.883994460105896
10,0.06757659465074539,0.9728852808475494,0.4393066167831421,0.9095428884029388
11,0.05830600019544363,0.9775546193122864,0.46044525504112244,0.9135605990886688
12,0.06124278623610735,0.9751473665237427,0.4972427487373352,0.8850140571594238
13,0.04902746621519327,0.9806707501411438,0.42811423540115356,0.9197111427783966
14,0.04650914762169123,0.9815512001514435,0.5217651873826981,0.8987923264503479
