epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.6092365682125092,0.7331542372703552,0.5538363754749298,0.791689544916153
1,0.5364116132259369,0.7690412700176239,0.5144821405410767,0.7747449576854706
2,0.47185830771923065,0.8051254153251648,0.5269494205713272,0.7867111563682556
3,0.42909280955791473,0.8230690658092499,0.46814897656440735,0.8001244962215424
4,0.4003313183784485,0.8385057747364044,0.4710017144680023,0.8085954189300537
5,0.273539200425148,0.8926569819450378,0.599309042096138,0.7782122790813446
6,0.23906416445970535,0.908027172088623,0.8182138204574585,0.787790983915329
7,0.21284469962120056,0.9223801493644714,0.60035440325737,0.8070610463619232
8,0.19015272706747055,0.9300268888473511,0.6391118764877319,0.771847277879715
9,0.18217840790748596,0.934962660074234,0.6573397815227509,0.7828470170497894
10,0.0802910253405571,0.9725396633148193,0.8761598765850067,0.811220645904541
11,0.07923932746052742,0.9728183448314667,0.8090521395206451,0.8011490106582642
12,0.06702776253223419,0.9776923954486847,0.8348863124847412,0.8001754581928253
13,0.062197282910346985,0.9799881875514984,0.8568578660488129,0.796587735414505
14,0.053585413843393326,0.9817520380020142,0.877513974905014,0.7838150560855865
15,0.016137390863150358,0.9952923953533173,0.9258563816547394,0.8160181045532227
16,0.015493516344577074,0.994886189699173,1.082313895225525,0.8055005967617035
17,0.015028711874037981,0.9956994950771332,1.1294066309928894,0.7971165776252747
18,0.012954567093402147,0.9959699511528015,1.0871224403381348,0.8016407489776611
19,0.012916218489408493,0.9959030449390411,1.1420205235481262,0.793022096157074
