epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.05207587033510208,0.7239275276660919,0.05052938312292099,0.799304187297821
1,0.044618189334869385,0.784049928188324,0.058685239404439926,0.6149482429027557
2,0.04053083807229996,0.807361900806427,0.0660143792629242,0.7878130972385406
3,0.03670119680464268,0.8320335745811462,0.058412548154592514,0.7909880876541138
4,0.021447405219078064,0.91167813539505,0.06535297818481922,0.7496249377727509
5,0.019290298223495483,0.9233410954475403,0.0774635449051857,0.7734866738319397
6,0.016213287599384785,0.9357433319091797,0.10659592226147652,0.7297056019306183
7,0.018995369784533978,0.92597696185112,0.09226683527231216,0.7343786954879761
8,0.01635972037911415,0.9391318261623383,0.10344122536480427,0.7886251211166382
9,0.0070091793313622475,0.9751228094100952,0.1146143414080143,0.787911057472229
10,0.005298836389556527,0.9820363223552704,0.1421484462916851,0.778994232416153
11,0.005257232580333948,0.9829183518886566,0.15448211878538132,0.7912033498287201
12,0.0037261844845488667,0.9866461157798767,0.16411613300442696,0.7795989513397217
13,0.005161159671843052,0.9850879311561584,0.12969260290265083,0.7935095131397247
14,0.0014856242923997343,0.9962709546089172,0.1775548979640007,0.7913593649864197
15,0.0010800601448863745,0.9972886443138123,0.21336349844932556,0.8084117472171783
16,0.001440793159417808,0.9940349459648132,0.21419119834899902,0.7823126316070557
17,0.0009011040965560824,0.9974230825901031,0.24415739625692368,0.7997544407844543
18,0.0007722256705164909,0.9979654550552368,0.2449141964316368,0.7928550541400909
