epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.5589769184589386,0.6895618438720703,0.3843599557876587,0.9268485605716705
1,0.3893102705478668,0.7954034805297852,0.4605526924133301,0.903437614440918
2,0.4213283881545067,0.7563726305961609,0.4529351592063904,0.9095506966114044
3,0.408992700278759,0.7659352421760559,0.5733353793621063,0.8265763819217682
4,0.39651282504200935,0.7767309248447418,0.45425692200660706,0.9064855873584747
5,0.3552859127521515,0.7979862689971924,0.33494219183921814,0.933979719877243
6,0.1826791800558567,0.9269212484359741,0.34225066006183624,0.9074895977973938
7,0.15030327811837196,0.9411399662494659,0.37910714745521545,0.9380660355091095
8,0.14228144101798534,0.9459809362888336,0.4522291570901871,0.9294030964374542
9,0.11398587562143803,0.9568265676498413,0.33111707866191864,0.8845580816268921
10,0.0833804290741682,0.9690898060798645,0.4265322685241699,0.8845221996307373
11,0.07363977190107107,0.9718530178070068,0.4638311564922333,0.9212413728237152
12,0.0707295248284936,0.9721169471740723,0.5644863992929459,0.9084733724594116
13,0.06247994629666209,0.9752230942249298,0.7061365395784378,0.8875296413898468
14,0.05880214460194111,0.9777491092681885,0.8300430178642273,0.8150454461574554
15,0.006629824638366699,0.9968873858451843,0.6763620972633362,0.9274624586105347
16,0.005369632970541716,0.9968873858451843,0.7743442058563232,0.9305166602134705
17,0.007952375337481499,0.9958322048187256,0.6787570714950562,0.9254263043403625
18,0.009049635380506516,0.9951991438865662,0.7806354761123657,0.9091371893882751
19,0.007462719455361366,0.9973094463348389,0.7172523140907288,0.9223721027374268
20,0.0034213236067444086,0.9979425072669983,0.9021070599555969,0.9172817468643188
21,0.006589241325855255,0.9966763257980347,1.0206820964813232,0.9081191420555115
22,0.005050922743976116,0.9979425072669983,0.8336243629455566,0.9172817468643188
23,0.006122708786278963,0.9964653253555298,0.8439574241638184,0.9233901500701904
24,0.004839261062443256,0.9968873858451843,0.7565044164657593,0.9244082570075989
25,0.003737247548997402,0.9979425072669983,0.6969313025474548,0.9244082570075989
26,0.004470899235457182,0.9979425072669983,1.0365073680877686,0.9101552367210388
27,0.004726966377347708,0.9968873858451843,0.7849941253662109,0.9284805059432983
28,0.004606458358466625,0.9973094463348389,0.8326404690742493,0.9345889687538147
29,0.004747078288346529,0.9970983862876892,0.9120671153068542,0.9142275452613831
30,0.005124598275870085,0.9970983862876892,0.7245295643806458,0.9244082570075989
31,0.006208611186593771,0.9964653253555298,0.853754997253418,0.9162636995315552
32,0.004289099480956793,0.9973094463348389,0.8987634778022766,0.9081191420555115
33,0.004640686325728893,0.9981535077095032,0.912494421005249,0.9203359484672546
34,0.007046205457299948,0.9960432648658752,0.9395745396614075,0.919317901134491
35,0.004312117118388414,0.9975204467773438,0.7960289716720581,0.9203359484672546
36,0.004228339064866304,0.9973094463348389,0.8618870377540588,0.926444411277771
37,0.00567887956276536,0.9962542653083801,0.8612331748008728,0.9284805059432983
38,0.0035959400702267885,0.9985755681991577,0.8576938509941101,0.9294986128807068
39,0.0034991540014743805,0.9985755681991577,0.8971909880638123,0.9274624586105347
