epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.2770936116576195,0.9155304282903671,0.3233765810728073,0.9154016971588135
1,0.23837264627218246,0.9206283837556839,0.2664666585624218,0.9215400069952011
2,0.22395342960953712,0.9214557409286499,0.2750249356031418,0.9175341576337814
3,0.19735617190599442,0.9281761199235916,0.32905004173517227,0.9169656038284302
4,0.1849479265511036,0.9325980693101883,0.32081522047519684,0.9252531975507736
5,0.13745805248618126,0.9453948140144348,0.3308446928858757,0.8864444941282272
6,0.13302569091320038,0.9508738368749619,0.43558480590581894,0.918677881360054
7,0.11088577471673489,0.9574700891971588,0.3582889139652252,0.9111405313014984
8,0.10724439285695553,0.9600270688533783,0.4552573263645172,0.8966855257749557
9,0.11191432550549507,0.9625472724437714,0.4191594496369362,0.9066399782896042
10,0.054491396993398666,0.9809469431638718,0.5594111680984497,0.9126808196306229
11,0.05372724309563637,0.980353444814682,0.5132923945784569,0.9083897620439529
12,0.04722898546606302,0.9832254648208618,0.5695736482739449,0.9032741189002991
13,0.06637757830321789,0.9785514026880264,0.5756016671657562,0.9125089049339294
14,0.03802195843309164,0.9863611459732056,0.7333177924156189,0.9044940769672394
15,0.021060010651126504,0.9921618551015854,0.6736837029457092,0.914471834897995
16,0.018517244490794837,0.9925666749477386,0.77046187967062,0.9164509624242783
17,0.017319584963843226,0.9932679831981659,0.7275647073984146,0.9053686559200287
18,0.017702401091810316,0.9933914989233017,0.7448607832193375,0.916064977645874
19,0.015442723699379712,0.9941795021295547,0.7481004819273949,0.9130571782588959
20,0.008385864261072129,0.9967738538980484,0.7352109998464584,0.9107909053564072
21,0.008295555380755104,0.9966243505477905,0.8503123670816422,0.909577414393425
22,0.006598262669285759,0.9971548467874527,0.8487697839736938,0.9044716656208038
23,0.008511802829161752,0.9959488362073898,0.8678258955478668,0.9011514335870743
24,0.008130182890454307,0.9964126646518707,0.8746912479400635,0.9074568450450897
25,0.005332036394975148,0.9973060637712479,0.7641060948371887,0.9165976643562317
26,0.00480747343681287,0.9976872652769089,0.9367528855800629,0.9108903259038925
27,0.004640381892386358,0.9979845583438873,0.8821536749601364,0.9089905917644501
28,0.004239922673150431,0.9980478733778,0.9799927920103073,0.9053834676742554
29,0.004378934609121643,0.9980691522359848,0.8612708002328873,0.9100421220064163
30,0.003929587939637713,0.9979840964078903,1.0034406036138535,0.9059881269931793
31,0.004481791293073911,0.997687891125679,1.0419582426548004,0.9037968218326569
32,0.0035842328288708813,0.9982388019561768,1.0235365331172943,0.902386486530304
33,0.004192690743366256,0.997476264834404,0.9689622670412064,0.9077091217041016
34,0.004087216220796108,0.9977726936340332,1.034547820687294,0.9057166576385498
35,0.003559608401701553,0.9979211091995239,1.0343425422906876,0.9062559604644775
36,0.0038571196055272594,0.9979626834392548,0.9456391483545303,0.9069738388061523
37,0.0034668091029743664,0.9980047941207886,0.9675854742527008,0.9117016643285751
38,0.003833703594864346,0.9977089464664459,0.9014565199613571,0.905219703912735
39,0.004209832652122714,0.9976459592580795,0.9571230262517929,0.9037548452615738
