epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.5569275915622711,0.7670207917690277,0.5060748159885406,0.7786179780960083
1,0.4529719799757004,0.8195365965366364,0.5063289552927017,0.7841991186141968
2,0.393276646733284,0.8461953699588776,0.4512707591056824,0.8044005334377289
3,0.35474225878715515,0.8603596985340118,0.45493389666080475,0.8144915699958801
4,0.3297842890024185,0.8711833357810974,0.41445866227149963,0.8118880689144135
5,0.22581732273101807,0.912407249212265,0.5526411831378937,0.7931021749973297
6,0.19972124695777893,0.9241665005683899,0.6420800089836121,0.8078513145446777
7,0.19242994487285614,0.9268389344215393,0.6716490685939789,0.7979009449481964
8,0.1657930389046669,0.9370617568492889,0.5790727287530899,0.8156913220882416
9,0.13665302097797394,0.9489544630050659,0.6763222813606262,0.7989422976970673
10,0.06555166840553284,0.9784860014915466,0.9350055456161499,0.8154814839363098
11,0.055908504873514175,0.9818266332149506,1.1734435856342316,0.8012489080429077
12,0.058466216549277306,0.9804904460906982,0.856121152639389,0.8197557926177979
13,0.04984898120164871,0.9822943806648254,0.9662670493125916,0.8092352151870728
14,0.05132719874382019,0.9834970831871033,1.119669795036316,0.805537074804306
15,0.013799421023577452,0.9957907199859619,1.2708694636821747,0.8129037022590637
16,0.012964334804564714,0.9959911704063416,1.358896642923355,0.8033592104911804
17,0.009641623590141535,0.9971938133239746,1.3737475872039795,0.8158458173274994
18,0.019093708135187626,0.9943208396434784,1.652517020702362,0.79885333776474
19,0.011975765228271484,0.9965925216674805,1.4701343178749084,0.8176036477088928
