epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.06172787956893444,0.6270733773708344,0.05395982600748539,0.7224290668964386
1,0.05175415985286236,0.7300958335399628,0.055979207158088684,0.674231082201004
2,0.04727567173540592,0.763714611530304,0.05963473208248615,0.8163399696350098
3,0.04269663244485855,0.7959760427474976,0.05472630634903908,0.761631041765213
4,0.03881737217307091,0.8209163844585419,0.04968046396970749,0.7871432602405548
5,0.026447582058608532,0.889517068862915,0.06318015046417713,0.8069176375865936
6,0.02296394295990467,0.9017168581485748,0.07127082720398903,0.7091886401176453
7,0.020458824932575226,0.9187289774417877,0.07819939777255058,0.792325884103775
8,0.019155007787048817,0.9253710806369781,0.07494229823350906,0.7671935558319092
9,0.01754864864051342,0.9292323291301727,0.09101076610386372,0.8278516530990601
10,0.00889559369534254,0.9669897258281708,0.0988859124481678,0.7981248795986176
11,0.008696835255250335,0.9669193625450134,0.10693519189953804,0.7875947058200836
12,0.007634565467014909,0.9702425599098206,0.09904288873076439,0.7845468819141388
13,0.007361183874309063,0.9740395843982697,0.12749448791146278,0.8179778456687927
14,0.007314827060326934,0.9742384850978851,0.10707538574934006,0.7917598485946655
15,0.0031058070017024875,0.9898999035358429,0.16289439052343369,0.8209633231163025
16,0.003467125236056745,0.9872546792030334,0.1403416395187378,0.8167527318000793
17,0.0031995474128052592,0.9883407354354858,0.17660913616418839,0.7843742966651917
18,0.003171131364069879,0.9883378744125366,0.18245600163936615,0.8250731527805328
19,0.003105608862824738,0.9892224371433258,0.19706883281469345,0.8226868808269501
