epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.5950564444065094,0.6675952970981598,0.6335874199867249,0.6605298817157745
1,0.49039390683174133,0.7490722239017487,0.6091084778308868,0.6813856959342957
2,0.42320069670677185,0.7977000176906586,0.7188743352890015,0.6766599118709564
3,0.3504805564880371,0.8416025638580322,0.7420704066753387,0.6717009842395782
4,0.2978774458169937,0.8708113729953766,0.8524762094020844,0.6584235727787018
5,0.21691161394119263,0.9066362082958221,0.9295828342437744,0.6892762184143066
6,0.18750163167715073,0.9225229620933533,0.9913527965545654,0.6728072762489319
7,0.17223919928073883,0.9299788177013397,0.988999992609024,0.7000536024570465
8,0.15533657371997833,0.9360304176807404,1.1005231142044067,0.6806701719760895
9,0.1381901204586029,0.9452788531780243,1.0593622922897339,0.7049267590045929
10,0.09403086453676224,0.9634432792663574,1.2461355924606323,0.6872043907642365
11,0.08512949198484421,0.9682719111442566,1.3533896207809448,0.6957693994045258
12,0.08104263246059418,0.9705748558044434,1.323023796081543,0.6808549165725708
13,0.07778436318039894,0.9703223705291748,1.2880407571792603,0.6921185851097107
14,0.06643492355942726,0.9738858938217163,1.2624605298042297,0.6885296404361725
15,0.05258399248123169,0.9815205633640289,1.349346399307251,0.6899988651275635
16,0.04868662729859352,0.982809990644455,1.4819653034210205,0.6855672895908356
17,0.04934150353074074,0.9832340776920319,1.5387024879455566,0.6781838834285736
18,0.0476999431848526,0.9810174107551575,1.4901776909828186,0.6890672743320465
19,0.041175637394189835,0.9854372441768646,1.490665853023529,0.6919338703155518
