epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.13554610311985016,0.749830961227417,0.1615847498178482,0.5678814649581909
1,0.11442771553993225,0.793644368648529,0.11227653175592422,0.7973568439483643
2,0.09828346222639084,0.8356997966766357,0.10574385523796082,0.8402082324028015
3,0.09039079397916794,0.8486815690994263,0.10149206221103668,0.8045654892921448
4,0.07385557889938354,0.8812711238861084,0.1478213667869568,0.7665198445320129
5,0.04687175899744034,0.932251513004303,0.11626796424388885,0.826992392539978
6,0.039673253893852234,0.9376605749130249,0.12411368638277054,0.8506207466125488
7,0.055687516927719116,0.9164299964904785,0.10332271456718445,0.8325991034507751
8,0.03641299903392792,0.9449627995491028,0.10926196724176407,0.8518221974372864
9,0.034606292843818665,0.9473968744277954,0.13276463747024536,0.8414096832275391
10,0.014957512728869915,0.9803921580314636,0.18787823617458344,0.8482178449630737
11,0.014176536351442337,0.9824205636978149,0.23632651567459106,0.8141770362854004
12,0.010732383467257023,0.9847193956375122,0.22412243485450745,0.8169803619384766
13,0.01207634899765253,0.9866125583648682,0.1920042634010315,0.8342010378837585
14,0.011595411226153374,0.9874239563941956,0.14818154275417328,0.838205873966217
15,0.002099798060953617,0.9987829327583313,0.25692877173423767,0.8350020051002502
16,0.002125710714608431,0.9978363513946533,0.24192366003990173,0.8193832635879517
17,0.0011620299192145467,0.9989181756973267,0.24787537753582,0.8305967450141907
18,0.0035039884969592094,0.9963488578796387,0.24180173873901367,0.8257909417152405
19,0.0010586322750896215,0.9987829327583313,0.28881627321243286,0.8257909417152405
