epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.271554559469223,0.7305944561958313,0.3364599347114563,0.6539878249168396
1,0.23562230169773102,0.7802197933197021,0.31610919535160065,0.7170900702476501
2,0.204717256128788,0.8146358728408813,0.2655593752861023,0.7256738245487213
3,0.17626718431711197,0.8474800288677216,0.29874536395072937,0.7367348372936249
4,0.11964119970798492,0.9000659584999084,0.3097980320453644,0.7798223495483398
5,0.10917848348617554,0.9125210344791412,0.5219834744930267,0.6885371506214142
6,0.09528271108865738,0.9242929220199585,0.4277254194021225,0.7343221306800842
7,0.08684081584215164,0.931584358215332,0.38511577248573303,0.7724134922027588
8,0.08386136218905449,0.9354337453842163,0.503421813249588,0.7531408071517944
9,0.03814016468822956,0.97281613945961,0.5483508110046387,0.7737120091915131
10,0.03461303375661373,0.9755664467811584,0.49717001616954803,0.7759381234645844
11,0.03112305048853159,0.9790575504302979,0.6248548328876495,0.7788026034832001
12,0.031013655476272106,0.9782178997993469,0.6601835191249847,0.7492467761039734
13,0.030612170696258545,0.9798620045185089,0.5497343689203262,0.7736518383026123
14,0.008311043260619044,0.9947425127029419,0.728717565536499,0.7776852250099182
15,0.008470401633530855,0.9943720400333405,0.7485698759555817,0.7879944443702698
16,0.007347014266997576,0.9952828884124756,0.8748483061790466,0.7797209322452545
17,0.006536466768011451,0.9956376850605011,0.8817340731620789,0.7835352122783661
18,0.006887079682201147,0.9958081543445587,0.7961274087429047,0.7894877195358276
